 written on 15Sep2020 at 00:00:34 
          14
         125
    8    4    4    4    8    4    2    2    2    4    4    2    2    2    4
    4    2    2    2    4    8    4    4    4    8    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    8    4    4    4    8
    4    2    2    2    4    4    2    2    2    4    4    2    2    2    4
    8    4    4    4    8
   -2   -2   -2    1    1   -0.000534   -0.000000
   -2   -2   -2    2    1    0.000000   -0.000000
   -2   -2   -2    3    1    0.000000    0.000000
   -2   -2   -2    4    1    0.000000   -0.000000
   -2   -2   -2    5    1   -0.000000    0.000000
   -2   -2   -2    6    1   -0.000314    0.000000
   -2   -2   -2    7    1    0.000000    0.000000
   -2   -2   -2    8    1   -0.000000   -0.000000
   -2   -2   -2    9    1   -0.000000    0.000000
   -2   -2   -2   10    1    0.000157    0.000000
   -2   -2   -2   11    1    0.000000    0.000000
   -2   -2   -2   12    1   -0.000000   -0.000000
   -2   -2   -2   13    1   -0.000000    0.000000
   -2   -2   -2   14    1    0.000157   -0.000000
   -2   -2   -2    1    2    0.000000    0.000000
   -2   -2   -2    2    2   -0.000052   -0.000000
   -2   -2   -2    3    2    0.000000   -0.000000
   -2   -2   -2    4    2    0.000000   -0.000000
   -2   -2   -2    5    2    0.000000    0.000000
   -2   -2   -2    6    2   -0.000000   -0.000000
   -2   -2   -2    7    2    0.000042    0.000000
   -2   -2   -2    8    2   -0.000000    0.000000
   -2   -2   -2    9    2    0.000042   -0.000000
   -2   -2   -2   10    2    0.000000    0.000000
   -2   -2   -2   11    2    0.000000   -0.000000
   -2   -2   -2   12    2   -0.000000   -0.000000
   -2   -2   -2   13    2   -0.000000    0.000000
   -2   -2   -2   14    2    0.000000   -0.000000
   -2   -2   -2    1    3    0.000000   -0.000000
   -2   -2   -2    2    3    0.000000    0.000000
   -2   -2   -2    3    3   -0.000052   -0.000000
   -2   -2   -2    4    3    0.000000   -0.000000
   -2   -2   -2    5    3    0.000000    0.000000
   -2   -2   -2    6    3   -0.000000    0.000000
   -2   -2   -2    7    3    0.000000   -0.000000
   -2   -2   -2    8    3    0.000042   -0.000000
   -2   -2   -2    9    3   -0.000000    0.000000
   -2   -2   -2   10    3   -0.000000    0.000000
   -2   -2   -2   11    3   -0.000000   -0.000000
   -2   -2   -2   12    3    0.000042   -0.000000
   -2   -2   -2   13    3    0.000000   -0.000000
   -2   -2   -2   14    3    0.000000   -0.000000
   -2   -2   -2    1    4    0.000000    0.000000
   -2   -2   -2    2    4    0.000000    0.000000
   -2   -2   -2    3    4    0.000000    0.000000
   -2   -2   -2    4    4   -0.000534   -0.000000
   -2   -2   -2    5    4    0.000000   -0.000000
   -2   -2   -2    6    4   -0.000000   -0.000000
   -2   -2   -2    7    4   -0.000000   -0.000000
   -2   -2   -2    8    4   -0.000000   -0.000000
   -2   -2   -2    9    4    0.000000   -0.000000
   -2   -2   -2   10    4   -0.000272    0.000000
   -2   -2   -2   11    4   -0.000000    0.000000
   -2   -2   -2   12    4   -0.000000   -0.000000
   -2   -2   -2   13    4   -0.000000    0.000000
   -2   -2   -2   14    4    0.000272    0.000000
   -2   -2   -2    1    5   -0.000000   -0.000000
   -2   -2   -2    2    5    0.000000   -0.000000
   -2   -2   -2    3    5    0.000000   -0.000000
   -2   -2   -2    4    5    0.000000    0.000000
   -2   -2   -2    5    5   -0.000052   -0.000000
   -2   -2   -2    6    5    0.000000   -0.000000
   -2   -2   -2    7    5   -0.000000   -0.000000
   -2   -2   -2    8    5   -0.000000    0.000000
   -2   -2   -2    9    5   -0.000000   -0.000000
   -2   -2   -2   10    5   -0.000000   -0.000000
   -2   -2   -2   11    5    0.000042    0.000000
   -2   -2   -2   12    5   -0.000000   -0.000000
   -2   -2   -2   13    5    0.000042    0.000000
   -2   -2   -2   14    5    0.000000    0.000000
   -2   -2   -2    1    6   -0.000314   -0.000000
   -2   -2   -2    2    6   -0.000000    0.000000
   -2   -2   -2    3    6   -0.000000   -0.000000
   -2   -2   -2    4    6   -0.000000    0.000000
   -2   -2   -2    5    6    0.000000    0.000000
   -2   -2   -2    6    6    0.000304   -0.000000
   -2   -2   -2    7    6    0.000000   -0.000000
   -2   -2   -2    8    6   -0.000000    0.000000
   -2   -2   -2    9    6   -0.000105   -0.000000
   -2   -2   -2   10    6    0.000373   -0.000000
   -2   -2   -2   11    6   -0.000000   -0.000000
   -2   -2   -2   12    6   -0.000105    0.000000
   -2   -2   -2   13    6    0.000000    0.000000
   -2   -2   -2   14    6    0.000373   -0.000000
   -2   -2   -2    1    7    0.000000   -0.000000
   -2   -2   -2    2    7    0.000042   -0.000000
   -2   -2   -2    3    7    0.000000    0.000000
   -2   -2   -2    4    7   -0.000000    0.000000
   -2   -2   -2    5    7   -0.000000    0.000000
   -2   -2   -2    6    7    0.000000    0.000000
   -2   -2   -2    7    7    0.000086   -0.000000
   -2   -2   -2    8    7   -0.000000   -0.000000
   -2   -2   -2    9    7   -0.000168    0.000000
   -2   -2   -2   10    7   -0.000104   -0.000000
   -2   -2   -2   11    7   -0.000000    0.000000
   -2   -2   -2   12    7    0.000000   -0.000000
   -2   -2   -2   13    7    0.000118    0.000000
   -2   -2   -2   14    7    0.000000    0.000000
   -2   -2   -2    1    8   -0.000000    0.000000
   -2   -2   -2    2    8   -0.000000   -0.000000
   -2   -2   -2    3    8    0.000042    0.000000
   -2   -2   -2    4    8   -0.000000    0.000000
   -2   -2   -2    5    8   -0.000000   -0.000000
   -2   -2   -2    6    8   -0.000000   -0.000000
   -2   -2   -2    7    8   -0.000000    0.000000
   -2   -2   -2    8    8    0.000086   -0.000000
   -2   -2   -2    9    8    0.000000   -0.000000
   -2   -2   -2   10    8    0.000000    0.000000
   -2   -2   -2   11    8    0.000118   -0.000000
   -2   -2   -2   12    8   -0.000168   -0.000000
   -2   -2   -2   13    8    0.000000   -0.000000
   -2   -2   -2   14    8   -0.000104    0.000000
   -2   -2   -2    1    9   -0.000000   -0.000000
   -2   -2   -2    2    9    0.000042    0.000000
   -2   -2   -2    3    9   -0.000000   -0.000000
   -2   -2   -2    4    9    0.000000    0.000000
   -2   -2   -2    5    9   -0.000000    0.000000
   -2   -2   -2    6    9   -0.000105    0.000000
   -2   -2   -2    7    9   -0.000168   -0.000000
   -2   -2   -2    8    9    0.000000    0.000000
   -2   -2   -2    9    9    0.000086   -0.000000
   -2   -2   -2   10    9    0.000000   -0.000000
   -2   -2   -2   11    9   -0.000000   -0.000000
   -2   -2   -2   12    9    0.000118    0.000000
   -2   -2   -2   13    9   -0.000000   -0.000000
   -2   -2   -2   14    9    0.000000   -0.000000
   -2   -2   -2    1   10    0.000157   -0.000000
   -2   -2   -2    2   10    0.000000   -0.000000
   -2   -2   -2    3   10   -0.000000   -0.000000
   -2   -2   -2    4   10   -0.000272   -0.000000
   -2   -2   -2    5   10   -0.000000    0.000000
   -2   -2   -2    6   10    0.000373    0.000000
   -2   -2   -2    7   10   -0.000104    0.000000
   -2   -2   -2    8   10    0.000000   -0.000000
   -2   -2   -2    9   10    0.000000    0.000000
   -2   -2   -2   10   10    0.000304   -0.000000
   -2   -2   -2   11   10    0.000000   -0.000000
   -2   -2   -2   12   10    0.000000   -0.000000
   -2   -2   -2   13   10   -0.000105   -0.000000
   -2   -2   -2   14   10    0.000373    0.000000
   -2   -2   -2    1   11    0.000000   -0.000000
   -2   -2   -2    2   11    0.000000    0.000000
   -2   -2   -2    3   11   -0.000000    0.000000
   -2   -2   -2    4   11   -0.000000   -0.000000
